srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
59.166.0.7,19374,149.171.126.5,5190,tcp,FIN,0.174233,1920,4416,31,29,6,6,-,84163.15625,195003.2344,22,26,255,255,2186199163,41181876,87,170,0,0,477.724695,439.586255,1424255737,1424255737,8.280762,6.94524,0.000716,0.000595,0.000121,0,0,,, ,4,10,3,2,1,1,1
59.166.0.3,34413,149.171.126.4,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255738,1424255738,0.009,0.007,0.0,0.0,0.0,0,0,,, ,4,5,7,3,1,1,1
59.166.0.0,17446,149.171.126.6,37580,tcp,FIN,0.004605,3656,2456,31,29,7,7,-,5998697.0,4030401.75,18,18,255,255,1013333592,1016819937,203,136,0,0,12.65433,0.324469,1424255742,1424255742,0.252882,0.242882,0.000593,0.00047,0.000123,0,0,,, ,6,11,5,4,1,1,4
59.166.0.3,10458,149.171.126.8,53,udp,CON,0.000963,146,178,31,29,0,0,dns,606438.1875,739356.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255747,1424255747,0.003,0.004,0.0,0.0,0.0,0,0,,, ,2,2,3,1,1,1,1
59.166.0.1,44412,149.171.126.0,52497,udp,CON,0.001704,512,304,31,29,0,0,-,1802816.875,1070422.5,4,4,0,0,0,0,128,76,0,0,0.623196,0.288975,1424255750,1424255750,0.444667,0.209333,0.0,0.0,0.0,0,0,,, ,6,5,4,3,1,1,4
59.166.0.3,33820,149.171.126.1,53,udp,CON,0.001023,146,178,31,29,0,0,dns,570870.0,695992.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255751,1424255751,0.008,0.007,0.0,0.0,0.0,0,0,,, ,4,3,2,3,3,2,2
59.166.0.8,6759,149.171.126.3,53,udp,CON,0.001008,146,178,31,29,0,0,dns,579365.0625,706349.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255752,1424255752,0.009,0.006,0.0,0.0,0.0,0,0,,, ,5,2,2,2,2,1,2
59.166.0.8,37685,149.171.126.4,53,udp,CON,0.00106,130,162,31,29,0,0,dns,490566.0313,611320.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424255756,1424255756,0.001,0.006,0.0,0.0,0.0,0,0,,, ,4,3,2,2,2,2,3
59.166.0.2,36164,149.171.126.6,143,tcp,FIN,0.802874,7816,14968,31,29,30,32,-,77242.5,147968.4219,122,126,255,255,175913848,176881160,64,119,0,0,448.465827,443.03276,1424255758,1424255759,6.687659,6.418648,0.000682,0.000539,0.000143,0,0,,, ,8,7,3,6,1,1,4
59.166.0.9,49253,149.171.126.0,1292,tcp,FIN,0.044857,4654,74792,31,29,7,33,-,819671.4375,13167889.0,80,78,255,255,920946265,926687172,58,959,0,0,32.450545,32.898,1424255767,1424255767,0.563582,0.575597,0.000653,0.000533,0.00012,0,0,,, ,7,4,4,5,1,1,1
59.166.0.3,41164,149.171.126.2,53,udp,CON,0.000916,146,178,31,29,0,0,dns,637554.5625,777292.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255767,1424255767,0.009,0.005,0.0,0.0,0.0,0,0,,, ,3,4,3,4,1,1,2
59.166.0.8,3861,149.171.126.8,5190,tcp,FIN,1.764291,1920,4312,31,29,6,6,-,8311.553711,18740.67188,22,24,255,255,993460320,993770469,87,180,0,0,5127.011614,4906.006894,1424255770,1424255772,83.997239,76.679606,0.000795,0.000654,0.000141,0,0,,, ,4,9,4,3,1,1,1
59.166.0.1,19745,149.171.126.4,1460,tcp,FIN,0.012709,2126,12340,31,29,7,10,-,1296718.875,7539853.5,32,34,255,255,1678491919,3828386735,66,363,0,0,28.588386,24.870137,1424255779,1424255779,0.412667,0.378875,0.000705,0.000576,0.000129,0,0,,, ,5,4,1,3,1,1,1
59.166.0.9,10756,149.171.126.2,42901,tcp,FIN,0.009939,2126,12340,31,29,7,10,-,1658114.5,9641211.0,32,34,255,255,1391009192,3536705594,66,363,0,0,18.391955,16.121998,1424255782,1424255782,0.331207,0.281939,0.000752,0.000626,0.000126,0,0,,, ,14,14,4,6,1,1,5
59.166.0.5,25238,149.171.126.9,6881,tcp,FIN,6.848605,24952,1094788,31,29,38,390,-,29081.54297,1277355.625,444,858,255,255,696048995,2850421785,56,1276,0,0,6801.215392,4876.474459,1424255788,1424255795,15.45851,7.990847,0.000558,0.000446,0.000112,0,0,,, ,10,7,1,4,4,1,6
59.166.0.2,49001,149.171.126.0,80,tcp,FIN,1.148839,1684,10168,31,29,3,5,http,10890.99512,66877.95313,14,18,255,255,241077515,2387481468,120,565,1,3924,8855.729556,7753.852682,1424255794,1424255795,88.342998,67.546941,0.000727,0.000538,0.000189,0,0,1.0,, ,3,4,1,3,2,1,2
59.166.0.9,9486,149.171.126.9,10397,tcp,FIN,0.559969,8928,320,31,29,4,1,ftp-data,118449.4141,3814.496826,14,6,255,255,1381080998,2057247572,638,53,0,0,3651.268563,151.332359,1424255797,1424255798,43.07454,111.856203,0.000637,0.000532,0.000105,0,0,,, ,3,3,5,2,1,1,4
175.45.176.0,39418,149.171.126.15,179,tcp,FIN,48.017715,984,536,254,252,6,1,-,155.775848,81.969749,20,12,255,255,4170130155,2399445529,49,45,0,0,338373.4376,13391.049,1424255808,1424255856,2525.920368,4360.35,0.076097,0.053861,0.022236,0,1,,, ,6,7,5,3,3,3,4
59.166.0.5,48009,149.171.126.1,54143,tcp,FIN,0.015914,2974,31328,31,29,7,18,-,1464371.0,15433957.0,48,50,255,255,1431142703,1443968767,62,627,0,0,19.280584,18.648406,1424255810,1424255810,0.332,0.314878,0.000599,0.000482,0.000117,0,0,,, ,13,5,3,5,1,1,4
59.166.0.2,37025,149.171.126.2,38295,tcp,FIN,0.174026,3390,42080,31,29,7,22,-,153080.5781,1901095.25,56,58,255,255,2869044890,2869307283,61,726,0,0,207.173178,203.62233,1424255813,1424255813,3.158345,3.043105,0.000705,0.000566,0.000139,0,0,,, ,8,5,4,3,1,1,1
59.166.0.8,44394,149.171.126.9,80,tcp,FIN,1.005912,1580,10168,31,29,3,5,http,11523.87109,76380.44531,12,18,255,255,1683659496,3830066376,132,565,1,3924,9529.594776,7674.333478,1424255814,1424255815,91.414547,59.140938,0.000637,0.000512,0.000125,0,0,1.0,, ,1,2,2,2,1,1,1
59.166.0.1,38373,149.171.126.5,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255815,1424255815,0.007,0.003,0.0,0.0,0.0,0,0,,, ,2,3,2,3,1,1,1
59.166.0.5,11113,149.171.126.7,53,udp,CON,0.000906,146,178,31,29,0,0,dns,644591.625,785872.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255820,1424255820,0.008,0.002,0.0,0.0,0.0,0,0,,, ,2,2,2,2,2,1,1
175.45.176.1,61737,149.171.126.19,3601,udp,INT,1.4e-05,486,0,254,0,0,0,-,138857136.0,0.0,2,0,0,0,0,0,243,0,0,0,0.0,0.0,1424255821,1424255821,0.014,0.0,0.0,0.0,0.0,0,2,,, ,5,1,1,1,1,1,1
175.45.176.0,43736,149.171.126.15,179,tcp,FIN,1.069605,490,354,254,252,2,1,-,3298.413818,2318.613037,10,8,255,255,277086034,657863109,49,44,0,0,7901.513963,183.901688,1424255822,1424255823,115.376,137.098859,0.139563,0.109904,0.029659,0,1,,, ,3,4,1,1,1,1,3
59.166.0.6,43121,149.171.126.2,3147,tcp,FIN,0.136258,4550,74896,31,29,7,33,-,263734.9688,4342350.5,78,80,255,255,3810790996,1674486875,58,936,0,0,0.0,108.774814,1424255825,1424255825,1.788816,1.716709,0.00076,0.000635,0.000125,0,0,,, ,7,7,3,10,1,1,2
175.45.176.2,13155,149.171.126.10,80,tcp,FIN,3.871076,2294,308273,254,252,2,113,http,4639.536621,634335.25,46,232,255,255,2443634197,3800249613,50,1329,1,149237,4714.659403,2018.447119,1424255825,1424255829,86.023912,16.385251,0.13882,0.056488,0.082332,0,1,1.0,, ,1,1,1,1,1,1,1
175.45.176.2,13155,149.171.126.10,80,tcp,FIN,3.871076,2294,308273,254,252,2,113,http,4639.536621,634335.25,46,232,255,255,2443634197,3800249613,50,1329,1,149237,4714.659403,2018.447119,1424255825,1424255829,86.023912,16.385251,0.13882,0.056488,0.082332,0,1,1.0,, ,1,1,1,1,1,1,1
59.166.0.3,36784,149.171.126.2,36865,tcp,FIN,0.055536,3078,31328,31,29,7,18,-,434601.0,4422645.0,50,50,255,255,3308338548,3337741714,62,627,0,0,82.928483,2.092425,1424255835,1424255835,1.12651,1.036857,0.004867,0.004727,0.00014,0,0,,, ,2,6,3,3,1,1,2
59.166.0.9,12234,149.171.126.7,80,tcp,FIN,1.197188,1684,10168,31,29,3,5,http,10451.15723,64177.05469,14,18,255,255,978758118,979878388,120,565,1,3924,9088.094185,7966.575482,1424255835,1424255836,92.065305,70.395235,0.000589,0.000466,0.000123,0,0,1.0,, ,2,2,4,1,1,1,2
59.166.0.6,22519,149.171.126.9,6881,tcp,FIN,8.23105,8086,301638,31,29,13,109,-,7801.678223,291979.2813,136,246,255,255,2300859006,2317360170,59,1226,0,0,15293.844,11312.72431,1424255837,1424255845,60.968365,33.593701,0.000724,0.000585,0.000139,0,0,,, ,15,9,4,6,5,1,5
59.166.0.8,56339,149.171.126.0,5190,tcp,FIN,0.46734,3002,21610,31,29,8,12,-,50036.375,360679.5938,38,40,255,255,571270374,2721129986,79,540,0,0,1167.681058,1139.620889,1424255838,1424255838,12.621406,11.96941,0.000935,0.000524,0.000411,0,0,,, ,12,5,3,1,1,1,1
59.166.0.5,34009,149.171.126.3,25,tcp,FIN,0.524862,37342,3276,31,29,18,8,smtp,558226.75,48698.51563,52,40,255,255,1111274243,3273232549,718,82,0,0,795.097443,26.731006,1424255839,1424255839,10.284627,13.44377,0.000654,0.000552,0.000102,0,0,,, ,1,1,3,3,1,1,1
59.166.0.9,12721,149.171.126.2,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255840,1424255840,0.008,0.006,0.0,0.0,0.0,0,0,,, ,1,2,3,3,1,1,3
59.166.0.0,28336,149.171.126.1,111,udp,CON,0.005602,568,312,31,29,0,0,-,608354.1875,334166.375,4,4,0,0,0,0,142,78,0,0,2.154555,1.895518,1424255843,1424255843,1.529,1.346333,0.0,0.0,0.0,0,0,,, ,7,13,10,3,1,1,3
59.166.0.6,17294,149.171.126.3,12704,tcp,FIN,0.047314,3390,42080,31,29,7,22,-,563046.875,6992433.5,56,58,255,255,3538400893,3538631591,61,726,0,0,56.315192,57.614434,1424255850,1424255850,0.854455,0.821404,0.000629,0.000491,0.000138,0,0,,, ,10,7,1,3,1,1,2
59.166.0.5,22483,149.171.126.4,20457,tcp,FIN,0.07329,2974,31328,31,29,7,18,-,317969.7188,3351289.5,48,50,255,255,2659242402,553584200,62,627,0,0,90.475827,88.970062,1424255855,1424255856,1.552255,1.48402,0.000712,0.00057,0.000142,0,0,,, ,10,7,4,1,1,1,3
175.45.176.1,2173,149.171.126.14,179,tcp,FIN,1.072211,622,354,254,252,2,1,-,4178.281738,2312.977539,10,8,255,255,1208319557,4280167705,62,44,0,0,6997.641033,223.987828,1424255855,1424255856,115.861222,143.355141,0.105973,0.068716,0.037257,0,1,,, ,1,1,1,1,1,1,1
175.45.176.1,61386,149.171.126.12,80,tcp,FIN,1.177513,1306,354,254,252,2,1,http,7989.720703,2106.133789,10,8,255,255,3384616369,4060339489,131,44,1,0,9359.289003,211.985187,1424255862,1424255864,128.388333,155.956578,0.164493,0.085814,0.078679,0,1,1.0,, ,1,1,1,1,1,1,1
175.45.176.1,61386,149.171.126.12,80,tcp,FIN,1.177513,1306,354,254,252,2,1,http,7989.720703,2106.133789,10,8,255,255,3384616369,4060339489,131,44,1,0,9359.289003,211.985187,1424255862,1424255864,128.388333,155.956578,0.164493,0.085814,0.078679,0,1,1.0,, ,1,1,1,1,1,1,1
59.166.0.5,52788,149.171.126.0,21,tcp,FIN,0.02252,2934,3742,31,29,11,15,ftp,1022380.125,1304795.75,52,54,255,255,4273503217,2124924830,56,69,0,0,33.737375,0.812882,1424255872,1424255872,0.462562,0.414566,0.000685,0.000545,0.00014,0,0,,1.0,1,1,1,3,4,1,1,2
59.166.0.0,54028,149.171.126.2,111,udp,CON,0.004732,568,304,31,29,0,0,-,720202.875,385460.6875,4,4,0,0,0,0,142,76,0,0,1.775076,1.502838,1424255874,1424255874,1.260667,1.067667,0.0,0.0,0.0,0,0,,, ,4,7,3,4,1,1,3
59.166.0.3,54108,149.171.126.2,5190,tcp,FIN,0.009298,2128,4312,31,29,6,6,-,1761239.0,3556033.75,26,24,255,255,3338531658,1189228612,82,180,0,0,26.751832,0.724181,1424255878,1424255878,0.3582,0.380696,0.000651,0.000534,0.000117,0,0,,, ,4,2,2,1,1,1,1
59.166.0.6,47849,149.171.126.5,31017,tcp,FIN,0.073034,3390,42080,31,29,7,22,-,364761.5938,4529944.5,56,58,255,255,2331048454,181678003,61,726,0,0,93.179078,84.03499,1424255880,1424255880,1.322055,1.272667,0.000617,0.000491,0.000126,0,0,,, ,6,5,2,2,1,1,2
59.166.0.5,37149,149.171.126.5,53,udp,CON,0.000983,146,178,31,29,0,0,dns,594099.6875,724313.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255883,1424255883,0.005,0.004,0.0,0.0,0.0,0,0,,, ,3,4,4,6,2,1,3
175.45.176.0,57791,149.171.126.15,179,tcp,FIN,0.631783,546,268,254,252,2,1,-,6229.987305,2836.416992,10,6,255,255,3854257875,3131600812,55,45,0,0,3223.809436,143.748063,1424255885,1424255886,62.917778,109.857398,0.165953,0.082491,0.083462,0,1,,, ,4,3,1,1,1,1,3
59.166.0.4,31345,149.171.126.0,21,tcp,FIN,0.26768,2934,3742,31,29,11,15,ftp,86013.15625,109772.8672,52,54,255,255,2316923925,2322130045,56,69,0,0,739.798257,30.746811,1424255894,1424255895,5.34742,5.040377,0.000669,0.000536,0.000133,0,0,,1.0,1,1,1,2,1,1,1,5
59.166.0.3,32640,149.171.126.9,53,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255895,1424255895,0.003,0.007,0.0,0.0,0.0,0,0,,, ,2,3,2,2,1,1,1
59.166.0.7,14017,149.171.126.5,53,udp,CON,0.00102,146,178,31,29,0,0,dns,572549.0625,698039.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255897,1424255897,0.008,0.007,0.0,0.0,0.0,0,0,,, ,3,3,4,2,2,2,2
59.166.0.2,62754,149.171.126.1,38354,tcp,FIN,0.04231,3390,42184,31,29,7,22,-,629638.375,7843252.5,56,60,255,255,1024048313,3173914227,61,703,0,0,59.953798,56.324323,1424255899,1424255899,0.776889,0.707458,0.000685,0.000562,0.000123,0,0,,, ,2,7,1,3,1,1,1
59.166.0.1,58703,149.171.126.1,5190,tcp,FIN,0.78538,3002,21714,31,29,8,12,-,29774.12109,215915.8594,38,42,255,255,76565746,76859360,79,517,0,0,1590.679419,1533.027978,1424255901,1424255902,21.217244,19.620425,0.000679,0.000554,0.000125,0,0,,, ,5,7,4,1,1,1,1
175.45.176.3,42986,149.171.126.14,111,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424255904,1424255904,0.004,0.0,0.0,0.0,0.0,0,2,,, ,3,2,1,2,1,1,1
59.166.0.0,14955,149.171.126.8,5190,tcp,FIN,0.619245,3002,21610,31,29,8,12,-,37762.11328,272202.4375,38,40,255,255,989081400,3134737728,79,540,0,0,1423.355954,1386.571446,1424255906,1424255907,16.726974,15.864025,0.000684,0.000543,0.000141,0,0,,, ,8,2,1,5,2,1,1
59.166.0.5,44155,149.171.126.1,10397,tcp,FIN,0.005481,8928,320,31,29,4,1,ftp-data,12101441.0,389709.9063,14,6,255,255,3798670085,3805545661,638,53,0,0,20.347835,1.383469,1424255907,1424255907,0.421615,0.9746,0.000576,0.000461,0.000115,0,0,,, ,6,3,4,7,1,1,5
59.166.0.8,65138,149.171.126.4,143,tcp,FIN,0.321381,7816,15582,31,29,30,32,-,192967.2188,384814.2813,122,126,255,255,2276215813,127631438,64,124,0,0,252.891578,245.915254,1424255916,1424255916,2.767543,2.566536,0.000705,0.000561,0.000144,0,0,,, ,1,4,1,2,1,1,1
59.166.0.5,42779,149.171.126.4,53,udp,CON,0.001012,130,162,31,29,0,0,dns,513833.9688,640316.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424255920,1424255920,0.008,0.005,0.0,0.0,0.0,0,0,,, ,3,6,1,1,1,1,2
175.45.176.1,35624,149.171.126.18,9096,tcp,FIN,0.875541,532,268,254,252,2,1,-,4376.722656,2046.734619,10,6,255,255,3584980040,1959866131,53,45,0,0,4950.093463,250.408187,1424255921,1424255922,91.968444,160.839406,0.14086,0.071339,0.069521,0,1,,, ,4,1,1,2,1,1,1
175.45.176.1,35624,149.171.126.18,9096,tcp,FIN,0.875541,532,268,254,252,2,1,-,4376.722656,2046.734619,10,6,255,255,3584980040,1959866131,53,45,0,0,4950.093463,250.408187,1424255921,1424255922,91.968444,160.839406,0.14086,0.071339,0.069521,0,1,,, ,4,1,1,2,1,1,1
59.166.0.5,56507,149.171.126.7,25229,tcp,FIN,0.100463,4550,74896,31,29,7,33,-,357703.8125,5889531.5,78,80,255,255,404187773,2558495911,58,936,0,0,76.724165,76.366921,1424255927,1424255927,1.30061,1.297948,0.000654,0.000517,0.000137,0,0,,, ,11,6,4,4,1,1,3
175.45.176.3,1481,149.171.126.16,445,tcp,FIN,1.993489,1176,800,254,252,2,1,-,4326.083496,2889.406494,12,10,255,255,1584777850,453710042,98,80,0,0,598216.2466,19615.338,1424255930,1424255932,5624.256995,6749.16,0.182822,0.10099,0.081832,0,1,,, ,6,2,2,2,2,2,3
59.166.0.7,16040,149.171.126.5,14102,tcp,FIN,0.064876,4654,74792,31,29,7,33,-,566742.75,9104631.0,80,78,255,255,2398795895,259104399,58,959,0,0,46.481188,1.209349,1424255934,1424255934,0.827692,0.835091,0.00072,0.000565,0.000155,0,0,,, ,3,5,3,3,1,1,1
59.166.0.5,19583,149.171.126.4,25,tcp,FIN,0.030328,37342,3276,31,29,18,8,smtp,9660776.0,842785.5625,52,40,255,255,1449215480,3596153399,718,82,0,0,38.017848,1.5449,1424255936,1424255936,0.60002,0.765077,0.00061,0.000487,0.000123,0,0,,, ,1,2,2,2,1,1,1
175.45.176.3,50392,149.171.126.18,111,tcp,FIN,1.693607,564,354,254,252,2,1,-,2399.612305,1464.330322,10,8,255,255,2380508608,230066007,56,44,0,0,10469.68957,351.464187,1424255938,1424255940,184.960111,227.103719,0.235978,0.103876,0.132102,0,1,,, ,7,1,1,3,1,1,1
175.45.176.3,47672,149.171.126.10,80,tcp,FIN,1.809365,870,906,62,252,2,2,http,3528.30957,3506.202393,12,8,255,255,521088291,3603844210,73,113,1,50,9742.447653,390.134531,1424255944,1424255946,164.477545,241.382859,0.164461,0.119677,0.044784,0,1,1.0,, ,2,1,1,3,2,1,1
175.45.176.0,49668,149.171.126.15,179,tcp,FIN,1.297833,610,268,254,252,2,1,-,3384.102783,1380.763184,10,6,255,255,2621166548,3389709087,61,45,0,0,7801.556413,381.790219,1424255945,1424255946,133.768222,240.131594,0.176612,0.097167,0.079445,0,1,,, ,4,3,3,3,2,2,3
175.45.176.3,1039,149.171.126.16,445,tcp,FIN,1.300814,1070,786,254,252,4,2,-,6033.14502,4354.196777,12,10,255,255,3776901265,2817949760,89,79,0,0,408238.5246,13404.46,1424255952,1424255953,3829.122168,4597.018,0.231498,0.138828,0.09267,0,1,,, ,6,4,3,4,4,3,4
175.45.176.0,50488,149.171.126.18,28832,tcp,FIN,0.944267,748,268,254,252,2,1,-,5710.249512,1897.768433,10,6,255,255,1882107483,2971050245,75,45,0,0,5662.868972,278.873781,1424255954,1424255955,101.427,173.476406,0.203579,0.076884,0.126695,0,1,,, ,5,1,1,2,1,1,2
59.166.0.7,36142,149.171.126.5,143,tcp,FIN,0.031024,7816,14968,31,29,30,32,-,1998968.5,3829293.5,122,126,255,255,1644313355,3794884645,64,119,0,0,16.117093,13.75934,1424255958,1424255958,0.260042,0.243816,0.000667,0.000544,0.000123,0,0,,, ,5,6,3,4,1,1,4
59.166.0.2,36739,149.171.126.1,111,udp,CON,0.004698,568,312,31,29,0,0,-,725415.0625,398467.4375,4,4,0,0,0,0,142,78,0,0,1.698706,1.528294,1424255963,1424255963,1.204667,1.085667,0.0,0.0,0.0,0,0,,, ,3,6,4,1,1,1,1
59.166.0.6,60415,149.171.126.1,5190,tcp,FIN,0.005645,1920,4312,31,29,6,6,-,2597697.0,5857219.0,22,24,255,255,1969343287,1969640674,87,180,0,0,16.390826,12.786231,1424255965,1424255965,0.279263,0.219696,0.000709,0.000583,0.000126,0,0,,, ,3,6,3,1,1,1,1
175.45.176.3,33706,149.171.126.12,21554,tcp,FIN,2.643624,453,508,254,252,2,2,-,1234.668701,1385.976196,10,10,255,255,2497899014,221217355,45,51,0,0,19478.45205,653.783312,1424255966,1424255968,293.720222,277.260562,0.219643,0.148276,0.071367,0,1,,, ,8,1,1,3,1,1,1
59.166.0.4,5361,149.171.126.6,49704,tcp,FIN,0.017959,2974,31328,31,29,7,18,-,1297622.375,13676485.0,48,50,255,255,2523959025,389630278,62,627,0,0,22.017131,21.292819,1424255970,1424255970,0.375149,0.363083,0.000651,0.000529,0.000122,0,0,,, ,8,8,3,4,1,1,1
59.166.0.9,36275,149.171.126.4,53,udp,CON,0.001003,146,178,31,29,0,0,dns,582253.25,709870.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255972,1424255972,0.008,0.006,0.0,0.0,0.0,0,0,,, ,4,2,4,4,3,1,2
59.166.0.0,3584,149.171.126.1,53,udp,CON,0.001083,130,162,31,29,0,0,dns,480147.75,598337.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424255973,1424255973,0.007,0.007,0.0,0.0,0.0,0,0,,, ,3,1,5,8,1,1,1
59.166.0.9,31199,149.171.126.0,80,tcp,FIN,9.328809,19306,1087890,31,29,2,370,http,16510.57617,931679.0625,362,746,255,255,1191932765,3340349909,53,1458,1,524288,1600.86352,1084.941382,1424255982,1424255991,25.840621,12.521173,0.000658,0.000532,0.000126,0,0,1.0,, ,2,2,2,4,1,1,1
59.166.0.3,27549,149.171.126.1,45637,tcp,FIN,0.010532,8928,320,31,29,4,1,ftp-data,6297759.0,202810.4844,14,6,255,255,3289835125,1156900900,638,53,0,0,52.125875,3.616318,1424255985,1424255985,0.810154,1.9712,0.000689,0.000554,0.000135,0,0,,, ,3,3,5,6,1,1,4
59.166.0.7,23400,149.171.126.5,21,tcp,FIN,0.630409,2934,3742,31,29,11,15,ftp,36522.32031,46611.00781,52,54,255,255,16962848,2167539098,56,69,0,0,1511.667283,50.745742,1424255987,1424255988,12.6015,11.884283,0.000681,0.000539,0.000142,0,0,,1.0,1,1,1,4,2,1,1,4
59.166.0.3,53035,149.171.126.4,111,udp,CON,0.005267,568,304,31,29,0,0,-,647047.6875,346307.2188,4,4,0,0,0,0,142,76,0,0,1.902825,1.636009,1424255988,1424255988,1.349,1.164333,0.0,0.0,0.0,0,0,,, ,9,17,7,3,1,1,7
59.166.0.5,55549,149.171.126.5,143,tcp,FIN,0.515553,7816,14968,31,29,30,32,-,120290.25,230432.1719,122,126,255,255,2367381255,223158717,64,119,0,0,402.525908,394.613822,1424255995,1424255995,4.366195,4.120136,0.000658,0.000533,0.000125,0,0,,, ,4,7,4,5,1,1,1
59.166.0.8,46051,149.171.126.3,53,udp,CON,0.000959,130,162,31,29,0,0,dns,542231.5,675703.8125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424255999,1424255999,0.009,0.002,0.0,0.0,0.0,0,0,,, ,3,1,2,4,1,1,1
175.45.176.3,18749,149.171.126.19,445,tcp,FIN,1.849951,1106,850,254,252,3,2,-,4384.980957,3308.195801,12,10,255,255,405037094,3435265016,92,85,0,0,11839.08733,262.211063,1424256007,1424256009,168.092909,196.262,0.124827,0.083586,0.041241,0,1,,, ,3,2,1,1,1,1,2
175.45.176.2,2800,149.171.126.10,111,tcp,FIN,1.609353,564,354,254,252,2,1,-,2525.238525,1540.991943,10,8,255,255,4128547739,3088132806,56,44,0,0,10574.88385,316.239781,1424256014,1424256016,172.705,216.542422,0.17049,0.093548,0.076942,0,1,,, ,1,2,1,1,1,1,1
59.166.0.2,1931,149.171.126.5,50077,tcp,FIN,0.075966,3390,41008,31,29,7,22,-,350683.1875,4244109.0,56,58,255,255,897088024,3042795877,61,707,0,0,80.495789,78.522056,1424256017,1424256017,1.375582,1.323035,0.000657,0.000545,0.000112,0,0,,, ,7,4,1,4,1,1,1
175.45.176.3,12172,149.171.126.15,80,tcp,FIN,1.049021,748,354,254,252,2,1,http,5140.030762,2364.108887,10,8,255,255,261513126,3061562783,75,44,1,0,6538.15147,211.433437,1424256018,1424256020,116.418667,135.480141,0.193271,0.100652,0.092619,0,1,1.0,, ,2,1,1,1,1,1,1
59.166.0.0,12985,149.171.126.9,25,tcp,FIN,0.108917,37292,3380,31,29,18,8,smtp,2686449.25,242386.4063,52,42,255,255,1354640518,1355607881,717,80,0,0,317.292829,10.745461,1424256029,1424256029,2.128745,2.644878,0.00059,0.000475,0.000115,0,0,,, ,1,3,7,3,1,1,3
59.166.0.4,31709,149.171.126.2,21,tcp,FIN,0.890687,2934,3742,31,29,11,15,ftp,25849.70898,32990.26563,52,54,255,255,947156429,948154991,56,69,0,0,1417.253185,52.489395,1424256032,1424256032,17.458197,16.795736,0.000623,0.00051,0.000113,0,0,,1.0,1,1,1,5,6,1,1,6
59.166.0.0,56616,149.171.126.6,20129,tcp,FIN,0.040881,4550,69056,31,29,7,33,-,879039.125,13344683.0,78,80,255,255,779672665,779962960,58,863,0,0,30.311709,29.754612,1424256035,1424256035,0.526896,0.510354,0.00067,0.000555,0.000115,0,0,,, ,5,3,7,2,1,1,1
59.166.0.8,18109,149.171.126.1,20159,tcp,FIN,0.03793,3390,41008,31,29,7,22,-,702346.4375,8500079.0,56,58,255,255,3829250915,3825340235,61,707,0,0,47.300746,45.913605,1424256036,1424256036,0.683909,0.645491,0.001303,0.001129,0.000174,0,0,,, ,15,12,3,3,1,1,8
175.45.176.0,65531,149.171.126.11,445,tcp,FIN,2.316573,1110,736,254,252,3,2,-,3515.538086,2223.974854,12,8,255,255,2920047514,407491339,93,92,0,0,14690.98652,585.435,1424256039,1424256042,205.166361,316.611438,0.192682,0.100291,0.092391,0,1,,, ,4,2,1,1,1,1,2
59.166.0.5,21999,149.171.126.6,20064,tcp,FIN,0.011531,2334,16632,31,29,7,12,-,1574885.125,11235799.0,36,38,255,255,2890092556,2908603498,65,438,0,0,19.718211,17.474115,1424256042,1424256042,0.320714,0.29773,0.000638,0.00051,0.000128,0,0,,, ,7,3,2,2,1,1,1
