srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
149.171.126.14,1043,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253259,1424253259,0.007,0.0,0.0,0.0,0.0,0,0,,, ,32,32,25,25,25,13,32,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253259,1424253259,0.008,0.0,0.0,0.0,0.0,0,0,,, ,32,32,25,25,25,12,32,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253259,1424253259,0.008,0.0,0.0,0.0,0.0,0,0,,, ,32,32,25,25,25,12,32,,0
59.166.0.5,10424,149.171.126.7,53,udp,CON,0.00105,146,178,31,29,0,0,dns,556190.5,678095.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253260,1424253260,0.009,0.008,0.0,0.0,0.0,0,0,,, ,1,3,2,2,1,1,1,,0
59.166.0.1,12868,149.171.126.3,53,udp,CON,0.001121,146,178,31,29,0,0,dns,520963.4063,635147.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253260,1424253260,0.009,0.002,0.0,0.0,0.0,0,0,,, ,2,1,2,7,2,1,2,,0
175.45.176.1,47439,149.171.126.14,53,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253260,1424253260,0.009,0.0,0.0,0.0,0.0,0,2,,, ,46,46,34,34,34,18,46,Generic,1
59.166.0.0,36268,149.171.126.2,64204,tcp,FIN,0.045025,2750,27682,31,29,7,16,-,477601.3438,4811727.0,44,46,255,255,499496700,499758895,63,602,0,0,69.508402,67.440405,1424253260,1424253261,1.064405,1.010045,0.000721,0.000579,0.000142,0,0,,, ,2,1,3,2,1,1,1,,0
59.166.0.3,57211,149.171.126.1,6881,tcp,FIN,0.971909,13350,548216,31,29,21,197,-,109417.6563,4502191.0,232,438,255,255,2889084469,751941669,58,1252,0,0,246.454486,145.376807,1424253261,1424253262,4.206061,2.222943,0.000594,0.000479,0.000115,0,0,,, ,6,6,3,6,2,1,3,,0
59.166.0.5,58300,149.171.126.1,64102,tcp,FIN,0.037978,3302,35114,31,29,7,21,-,682711.0,7264626.5,54,56,255,255,2829080725,2830281840,61,627,0,0,43.566905,42.266504,1424253261,1424253261,0.722558,0.651545,0.00228,0.002134,0.000146,0,0,,, ,3,5,6,2,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253261,1424253261,0.003,0.0,0.0,0.0,0.0,0,0,,, ,49,49,40,40,40,19,49,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253262,1424253262,0.006,0.0,0.0,0.0,0.0,0,0,,, ,33,33,33,33,33,17,33,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253262,1424253262,0.006,0.0,0.0,0.0,0.0,0,0,,, ,49,49,9,9,9,6,49,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253262,1424253262,0.005,0.0,0.0,0.0,0.0,0,0,,, ,33,33,33,33,33,16,33,,0
59.166.0.8,60328,149.171.126.2,111,udp,CON,0.114325,568,312,31,29,0,0,-,29809.75195,16374.37109,4,4,0,0,0,0,142,78,0,0,39.566395,46.663156,1424253263,1424253263,27.986666,33.002332,0.0,0.0,0.0,0,0,,, ,3,6,4,3,1,1,3,,0
59.166.0.8,60328,149.171.126.2,111,udp,CON,0.114325,568,312,31,29,0,0,-,29809.75195,16374.37109,4,4,0,0,0,0,142,78,0,0,39.566395,46.663156,1424253263,1424253263,27.986666,33.002332,0.0,0.0,0.0,0,0,,, ,3,6,4,3,1,1,3,,0
59.166.0.8,61763,149.171.126.2,20092,udp,CON,0.036095,544,304,31,29,0,0,-,90428.03125,50533.3125,4,4,0,0,0,0,136,76,0,0,9.415599,10.839476,1424253263,1424253263,6.666333,7.671667,0.0,0.0,0.0,0,0,,, ,3,6,4,3,1,1,3,,0
59.166.0.0,49642,149.171.126.6,47865,tcp,FIN,0.033857,3926,55486,31,29,7,27,-,913725.375,12918097.0,66,68,255,255,2177402863,44905435,59,816,0,0,28.205846,27.524526,1424253263,1424253263,0.524219,0.495104,0.000804,0.000682,0.000122,0,0,,, ,1,3,3,1,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253264,1424253264,0.009,0.0,0.0,0.0,0.0,0,0,,, ,42,42,42,42,42,19,42,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253264,1424253264,0.009,0.0,0.0,0.0,0.0,0,0,,, ,42,42,42,42,42,19,42,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253264,1424253264,0.009,0.0,0.0,0.0,0.0,0,0,,, ,42,42,42,42,42,23,42,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,1e-05,264,0,60,0,0,0,dns,105600000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253266,1424253266,0.01,0.0,0.0,0.0,0.0,0,0,,, ,26,26,23,23,23,23,26,,0
59.166.0.0,7238,149.171.126.6,53,udp,CON,0.001049,146,178,31,29,0,0,dns,556720.6875,678741.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253267,1424253267,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,2,1,3,1,1,1,,0
59.166.0.0,60522,149.171.126.4,5190,tcp,FIN,0.00616,2048,2410,31,29,6,7,-,2549350.75,3010389.75,24,26,255,255,2969916479,2970226946,85,93,0,0,15.461473,0.0,1424253268,1424253268,0.252696,0.22352,0.000688,0.000564,0.000124,0,0,,, ,2,6,1,2,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253268,1424253268,0.008,0.0,0.0,0.0,0.0,0,0,,, ,22,22,11,11,11,6,22,,0
59.166.0.7,29140,149.171.126.0,80,tcp,FIN,1.08918,1684,10168,31,29,3,5,http,11487.54102,70541.14063,14,18,255,255,944532428,3091394426,120,565,1,3924,8795.244216,7702.089489,1424253268,1424253269,83.75569,64.036588,0.000677,0.00055,0.000127,0,0,1.0,, ,1,1,1,4,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253270,1424253270,0.004,0.0,0.0,0.0,0.0,0,0,,, ,22,22,11,11,11,6,22,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,1.1e-05,264,0,60,0,0,0,dns,96000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253270,1424253270,0.011,0.0,0.0,0.0,0.0,0,0,,, ,22,22,11,11,11,5,22,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,1.1e-05,264,0,60,0,0,0,dns,96000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253270,1424253270,0.011,0.0,0.0,0.0,0.0,0,0,,, ,31,31,31,31,31,18,31,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2.9e-05,264,0,60,0,0,0,dns,36413792.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253272,1424253272,0.029,0.0,0.0,0.0,0.0,0,0,,, ,42,42,23,23,23,23,42,,0
59.166.0.2,43420,149.171.126.1,49599,tcp,FIN,0.379147,4862,81270,31,29,7,36,-,101385.4766,1694857.125,84,86,255,255,1257050020,1362192595,58,945,0,0,0.0,248.219736,1424253273,1424253273,4.564289,4.454541,0.000652,0.000508,0.000144,0,0,,, ,7,6,7,7,1,1,4,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253273,1424253273,0.007,0.0,0.0,0.0,0.0,0,0,,, ,42,42,19,19,19,19,42,,0
59.166.0.3,35759,149.171.126.7,5190,tcp,FIN,0.005648,2048,2410,31,29,6,7,-,2780453.25,3283286.0,24,26,255,255,1437049298,3582730620,85,93,0,0,14.181829,0.0,1424253273,1424253273,0.231043,0.20276,0.000712,0.000571,0.000141,0,0,,, ,3,4,3,1,1,1,2,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253273,1424253273,0.007,0.0,0.0,0.0,0.0,0,0,,, ,42,42,19,19,19,19,42,,0
59.166.0.5,31196,149.171.126.7,80,tcp,FIN,0.003722,1048,824,31,29,2,2,http,1970983.375,1594841.5,8,10,255,255,2097050507,2097992069,131,82,1,83,31.221463,0.659728,1424253274,1424253274,0.483857,0.36,0.000595,0.000481,0.000114,0,0,1.0,, ,1,1,1,5,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253275,1424253275,0.002,0.0,0.0,0.0,0.0,0,0,,, ,37,37,37,37,37,18,37,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253275,1424253275,0.002,0.0,0.0,0.0,0.0,0,0,,, ,37,37,37,37,37,19,37,,0
10.40.85.10,0,10.40.85.1,0,arp,CON,2.1e-05,46,28,0,0,0,0,-,0.0,0.0,1,1,0,0,0,0,46,28,0,0,0.0,0.0,1424253278,1424253278,0.0,0.0,0.0,0.0,0.0,0,0,,, ,1,2,2,1,1,2,1,,0
59.166.0.4,53810,149.171.126.3,51873,tcp,FIN,0.032885,4030,55486,31,29,7,27,-,966033.125,13299924.0,68,68,255,255,82081746,2240303439,59,816,0,0,29.677431,0.803077,1424253278,1424253278,0.486299,0.498492,0.000602,0.000478,0.000124,0,0,,, ,5,2,3,2,1,1,2,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253278,1424253278,0.008,0.0,0.0,0.0,0.0,0,0,,, ,33,33,13,13,13,13,33,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253279,1424253279,0.007,0.0,0.0,0.0,0.0,0,0,,, ,33,33,19,19,19,19,33,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253279,1424253279,0.007,0.0,0.0,0.0,0.0,0,0,,, ,33,33,19,19,19,19,33,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253280,1424253280,0.007,0.0,0.0,0.0,0.0,0,0,,, ,41,41,41,41,41,23,41,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,1e-06,264,0,60,0,0,0,dns,1056000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253280,1424253280,0.001,0.0,0.0,0.0,0.0,0,0,,, ,41,41,41,41,41,18,41,,0
59.166.0.3,8132,149.171.126.3,53,udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253280,1424253280,0.005,0.007,0.0,0.0,0.0,0,0,,, ,2,1,1,2,1,1,1,,0
59.166.0.5,61984,149.171.126.5,19523,tcp,FIN,0.017948,3302,35114,31,29,7,21,-,1444617.75,15371964.0,54,56,255,255,2062078602,4207739253,61,627,0,0,19.618078,18.849011,1424253281,1424253281,0.338962,0.321944,0.000693,0.000554,0.000139,0,0,,, ,4,1,1,3,1,1,1,,0
59.166.0.1,30145,149.171.126.5,52218,tcp,FIN,0.068977,3302,35114,31,29,7,21,-,375893.4375,3999826.25,54,56,255,255,2239981941,94891099,61,627,0,0,79.406321,77.472382,1424253281,1424253281,1.295264,1.243164,0.000731,0.000594,0.000137,0,0,,, ,2,2,2,2,1,1,1,,0
59.166.0.2,52456,149.171.126.1,6881,tcp,FIN,0.017997,1540,1644,31,29,4,4,-,641884.75,690337.25,16,18,255,255,4267473858,2126640075,96,91,0,0,71.428359,2.167794,1424253281,1424253281,1.1796,1.031647,0.000565,0.000456,0.000109,0,0,,, ,5,5,4,6,4,1,4,,0
59.166.0.5,25729,149.171.126.8,23779,tcp,FIN,0.026271,3926,55486,31,29,7,27,-,1177572.25,16648319.0,66,68,255,255,2062081540,4222742765,59,816,0,0,21.612765,21.619919,1424253281,1424253281,0.398692,0.396846,0.000598,0.000473,0.000125,0,0,,, ,4,1,2,3,1,1,2,,0
59.166.0.2,42579,149.171.126.7,43477,tcp,FIN,0.380315,4480,3080,31,29,7,7,-,90872.03906,62642.80859,28,30,255,255,2479985896,485215410,160,103,0,0,748.81843,18.644799,1424253282,1424253282,14.073704,13.094725,0.00069,0.000565,0.000125,0,0,,, ,6,6,6,5,1,1,4,,0
59.166.0.2,56558,149.171.126.0,25,tcp,FIN,0.021423,37320,3276,31,29,18,8,smtp,13668673.0,1193110.125,52,40,255,255,1054599868,3201008122,718,82,0,0,23.384042,1.056954,1424253283,1424253283,0.429694,0.534744,0.000706,0.000564,0.000142,0,0,,, ,1,1,2,3,1,1,2,,0
59.166.0.6,30990,149.171.126.0,56710,tcp,FIN,0.02711,3926,55486,31,29,7,27,-,1141128.75,16133088.0,66,68,255,255,1174598396,3331468398,59,816,0,0,21.926169,22.027337,1424253283,1424253283,0.412154,0.402985,0.00063,0.00051,0.00012,0,0,,, ,3,1,3,4,1,1,1,,0
59.166.0.1,59394,149.171.126.9,22,tcp,FIN,0.026819,5928,8010,31,29,14,17,ssh,1739960.5,2348186.0,62,58,255,255,3019982764,3020289895,96,138,0,0,68.359797,0.0,1424253283,1424253283,0.454559,0.465304,0.000762,0.00062,0.000142,0,0,,, ,1,1,2,1,1,1,1,,0
59.166.0.9,33489,149.171.126.7,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253285,1424253285,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,1,3,3,1,1,1,,0
59.166.0.0,4122,149.171.126.5,143,tcp,FIN,0.355865,7806,15450,31,29,30,32,-,174066.0,344580.0938,122,126,255,255,2196703559,2197712920,64,123,0,0,321.893386,315.456239,1424253285,1424253285,3.064793,2.865403,0.000682,0.000551,0.000131,0,0,,, ,7,5,1,7,1,1,1,,0
59.166.0.2,17575,149.171.126.1,41011,tcp,FIN,0.020203,3302,35114,31,29,7,21,-,1283373.75,13656190.0,54,56,255,255,647114180,2797005304,61,627,0,0,22.720169,21.824406,1424253286,1424253286,0.368717,0.356018,0.000746,0.000613,0.000133,0,0,,, ,4,8,4,3,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253286,1424253286,0.009,0.0,0.0,0.0,0.0,0,0,,, ,41,41,5,5,5,5,41,,0
59.166.0.5,36458,149.171.126.7,15138,tcp,FIN,0.182533,3926,55486,31,29,7,27,-,169481.6875,2396103.75,66,68,255,255,2912500836,2996192034,59,816,0,0,151.199243,150.754287,1424253286,1424253286,2.803246,2.716254,0.000707,0.000541,0.000166,0,0,,, ,4,3,1,4,1,1,1,,0
59.166.0.5,63635,149.171.126.5,36268,tcp,FIN,0.11713,2646,23636,31,29,7,15,-,176419.375,1577665.875,42,44,255,255,827111791,827378027,63,537,0,0,188.039234,183.304498,1424253286,1424253286,2.845683,2.710163,0.000749,0.000588,0.000161,0,0,,, ,4,5,4,4,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253286,1424253286,0.009,0.0,0.0,0.0,0.0,0,0,,, ,26,26,18,18,18,18,26,,0
59.166.0.6,45066,149.171.126.6,5190,tcp,FIN,0.17317,2048,2410,31,29,6,7,-,90685.45313,107085.5234,24,26,255,255,1547112160,1547392314,85,93,0,0,473.149644,454.883813,1424253287,1424253287,7.514826,6.90556,0.00064,0.000523,0.000117,0,0,,, ,1,3,4,1,1,1,1,,0
59.166.0.5,27495,149.171.126.6,80,tcp,FIN,1.051854,1580,10168,31,29,3,5,http,11020.54102,73044.35938,12,18,255,255,59630935,2286358833,132,565,1,3924,9545.851778,7687.238519,1424253289,1424253290,95.591544,61.841119,0.000691,0.000552,0.000139,0,0,1.0,, ,2,1,2,2,1,1,3,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253290,1424253290,0.002,0.0,0.0,0.0,0.0,0,0,,, ,34,34,9,9,9,4,34,,0
59.166.0.3,16724,149.171.126.5,6881,tcp,FIN,0.014555,1540,1644,31,29,4,4,-,793679.1875,853589.875,16,18,255,255,719633349,725750486,96,91,0,0,65.019127,1.508479,1424253290,1424253290,0.949733,0.829647,0.00056,0.000446,0.000114,0,0,,, ,4,5,6,5,4,1,4,,0
59.166.0.8,28628,149.171.126.1,64097,udp,CON,0.001642,536,304,31,29,0,0,-,1958587.0,1110840.375,4,4,0,0,0,0,134,76,0,0,0.591141,0.271533,1424253290,1424253290,0.423,0.196,0.0,0.0,0.0,0,0,,, ,4,5,5,2,1,1,3,,0
59.166.0.2,58819,149.171.126.9,80,tcp,FIN,5.708551,17850,1087890,31,29,2,370,http,24940.83008,1522532.75,334,746,255,255,959631954,960594700,53,1458,1,524288,988.656833,608.61291,1424253290,1424253296,17.14043,7.661776,0.000649,0.000525,0.000124,0,0,1.0,, ,1,1,3,1,1,1,1,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253290,1424253290,0.002,0.0,0.0,0.0,0.0,0,0,,, ,33,33,33,33,33,15,33,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253292,1424253292,0.002,0.0,0.0,0.0,0.0,0,0,,, ,33,33,23,23,23,23,33,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253292,1424253292,0.002,0.0,0.0,0.0,0.0,0,0,,, ,33,33,23,23,23,23,33,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253292,1424253292,0.002,0.0,0.0,0.0,0.0,0,0,,, ,33,33,23,23,23,23,33,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253292,1424253292,0.002,0.0,0.0,0.0,0.0,0,0,,, ,33,33,23,23,23,23,33,,0
59.166.0.6,33697,149.171.126.8,80,tcp,FIN,1.149937,1684,10168,31,29,3,5,http,10880.5957,66814.09375,14,18,255,255,312147311,313194572,120,565,1,3924,8835.084057,7734.994015,1424253292,1424253294,88.430921,67.612,0.000654,0.00053,0.000124,0,0,1.0,, ,1,2,4,1,1,1,1,,0
59.166.0.4,42546,149.171.126.9,4845,tcp,FIN,0.037973,2958,32796,31,29,7,18,-,610328.375,6771337.0,48,50,255,255,2641728520,499592383,62,656,0,0,57.874607,55.877515,1424253293,1424253293,0.818326,0.764143,0.000617,0.000527,9e-05,0,0,,, ,4,1,1,4,1,1,1,,0
59.166.0.4,41585,149.171.126.3,5190,tcp,FIN,0.014285,1036,2366,31,29,4,4,-,532026.625,1230381.5,12,14,255,255,672145880,672465358,86,169,0,0,109.183706,2.683916,1424253293,1424253293,1.268182,1.049692,0.000779,0.000631,0.000148,0,0,,, ,5,1,2,5,2,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253294,1424253294,0.005,0.0,0.0,0.0,0.0,0,0,,, ,36,36,23,23,23,23,36,,0
59.166.0.0,59239,149.171.126.7,80,tcp,FIN,1.013279,1684,10168,31,29,3,5,http,12348.03125,75825.125,14,18,255,255,24663375,26822880,120,565,1,3924,8765.257392,7677.072559,1424253295,1424253297,77.918308,59.507529,0.001839,0.001648,0.000191,0,0,1.0,, ,1,1,3,1,1,1,1,,0
59.166.0.3,22125,149.171.126.2,1774,tcp,FIN,0.069717,2958,32796,31,29,7,18,-,332429.6875,3688168.0,48,50,255,255,4257534025,2149412435,62,656,0,0,0.0,80.380358,1424253295,1424253296,1.480826,1.384775,0.002008,0.001859,0.000149,0,0,,, ,4,4,2,2,1,1,3,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253295,1424253295,0.008,0.0,0.0,0.0,0.0,0,0,,, ,46,46,15,15,15,15,46,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253296,1424253296,0.003,0.0,0.0,0.0,0.0,0,0,,, ,46,46,31,31,31,15,46,,0
59.166.0.3,47286,149.171.126.5,22,tcp,FIN,0.010306,5928,8010,31,29,14,17,ssh,4527848.0,6110615.5,62,58,255,255,204664540,2355148833,96,138,0,0,11.0735,11.134395,1424253296,1424253296,0.171767,0.177389,0.000726,0.000597,0.000129,0,0,,, ,1,1,4,6,1,1,3,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253296,1424253296,0.008,0.0,0.0,0.0,0.0,0,0,,, ,46,46,31,31,31,16,46,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253298,1424253298,0.008,0.0,0.0,0.0,0.0,0,0,,, ,43,43,25,25,25,15,43,,0
59.166.0.0,55484,149.171.126.3,53,udp,CON,0.001016,130,162,31,29,0,0,dns,511811.0,637795.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424253298,1424253298,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,3,3,2,1,1,1,,0
59.166.0.9,8407,149.171.126.2,53,udp,CON,0.001046,146,178,31,29,0,0,dns,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424253298,1424253298,0.009,0.009,0.0,0.0,0.0,0,0,,, ,1,1,2,1,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253299,1424253299,0.004,0.0,0.0,0.0,0.0,0,0,,, ,45,45,5,5,5,5,45,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253299,1424253299,0.004,0.0,0.0,0.0,0.0,0,0,,, ,43,43,18,18,18,18,43,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253299,1424253299,0.004,0.0,0.0,0.0,0.0,0,0,,, ,43,43,18,18,18,18,43,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253300,1424253300,0.009,0.0,0.0,0.0,0.0,0,0,,, ,45,45,19,19,19,19,45,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253301,1424253301,0.009,0.0,0.0,0.0,0.0,0,0,,, ,45,45,21,21,21,11,45,,0
59.166.0.7,64289,149.171.126.5,53,udp,CON,0.001041,130,162,31,29,0,0,dns,499519.6875,622478.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424253301,1424253301,0.007,0.007,0.0,0.0,0.0,0,0,,, ,1,2,3,1,1,1,1,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253301,1424253301,0.009,0.0,0.0,0.0,0.0,0,0,,, ,31,31,21,21,21,12,31,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253301,1424253301,0.003,0.0,0.0,0.0,0.0,0,0,,, ,45,45,21,21,21,10,45,,0
149.171.126.14,1043,175.45.176.1,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253303,1424253303,0.005,0.0,0.0,0.0,0.0,0,0,,, ,32,32,32,32,32,16,32,,0
149.171.126.14,47439,175.45.176.1,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253303,1424253303,0.004,0.0,0.0,0.0,0.0,0,0,,, ,32,32,32,32,32,16,32,,0
